text,topic
"La caída del comunismo de 1991 restauró la práctica pública de las religiones. El budismo tibetano, lo cual había sido la religión predominante antes del auge del comunismo, surgió de nuevo como la religión más practicada en Mongolia. El fin de la represión religiosa de los años 1990 también dejó que otras religiones se dispersaran por el país. Según el grupo de misioneros cristianos, Baranabas Fund, el número de cristianos aumentó de sólo cuatro en 1989 a alrededor de 40.000 a partir del 2008. En mayo de 2013, la Iglesia de Jesucristo de los Santos de los Últimos Dias (la Iglesia SUD) dio un programa cultural para celebrar 20 años de historia de la Iglesia SUD en Mongolia, con 10.900 miembros y 16 iglesias en el país. Hay cerca de 1000 católicos en Mongolia y, en 2003, un misionero de las Filipinas fue nombrado el primer obispo católico de Mongolia. En 2017, la Iglesia Adventista del Séptimo Día reportó que tuvo 2700 miembros en 6 iglesias en lugar de cero miembros en 1991.
",<200 https://es.wikipedia.org/wiki/Mongolia>
"La Mongolia Bike Challange es una competición de BTT de las más duras del mundo.[cita requerida]
",<200 https://es.wikipedia.org/wiki/Mongolia>
"Las Bahamas, oficialmente la Mancomunidad de Las Bahamas (en inglés: Commonwealth of the Bahamas), es uno de los trece países que forman la América Insular o Islas del Caribe, uno de los treinta y cinco del continente americano. Su capital y ciudad más poblada es Nasáu, situada en la isla de New Providence.
",<200 https://es.wikipedia.org/wiki/Bahamas>
"Constituido por más de setecientas islas (de las cuales 24 están habitadas), cayos e islotes en el océano Atlántico, está ubicado al norte de Cuba, Haití y República Dominicana, noroeste de Islas Turcas y Caicos, al sureste del estado estadounidense de Florida y al este de los Cayos de la Florida. Geográficamente las islas Bahamas forman, junto con las Islas Turcas y Caicos, el archipiélago Lucayas, también denominado por extensión Bahamas. Por manifiesto de la Real Fuerza de Defensa de las Bahamas, el territorio de las Bahamas ocupa 180 000 millas cuadradas de espacio oceánico, si bien las medidas oficiales les aportarían mucho más espacio económico.
",<200 https://es.wikipedia.org/wiki/Bahamas>
"Originalmente habitadas por los lucayos, una rama de la etnia taína, las Bahamas fueron el sitio donde Cristóbal Colón llegó en su primer viaje al Nuevo Mundo en 1492 (isla de San Salvador). Luego fueron colonizadas por los españoles desde 1513 hasta 1648, cuando colonos ingleses procedentes de la isla de Bermudas se establecieron en la isla de Eleuthera.
",<200 https://es.wikipedia.org/wiki/Bahamas>
"Las Bahamas se convirtieron en una colonia de la corona británica en 1718, cuando los británicos prohibieron la piratería. Después de la Guerra de Independencia de Estados Unidos, miles de estadounidenses leales a la corona británica se asentaron en las islas junto con sus esclavos, lo que llevó a una economía basada en las plantaciones. Después de que Gran Bretaña prohibiera el comercio de esclavos en 1807, la Marina Real británica llevó muchos de los nuevos esclavos ilegales africanos a las Bahamas durante el siglo XIX. Cientos de esclavos escaparon de las islas hacia Florida, y cerca de 500 fueron liberados desde barcos mercantes estadounidenses. La esclavitud quedó abolida en las Bahamas en 1834. Aún hoy gran parte de la población es descendiente de estos esclavos liberados. Las Bahamas alcanzaron su independencia como Monarquía en la Mancomunidad de Naciones el 10 de julio de 1973.
",<200 https://es.wikipedia.org/wiki/Bahamas>
"En términos de renta per cápita, las Bahamas es uno de los países más ricos de América del Norte (por detrás de Estados Unidos y Canadá).[3]​
",<200 https://es.wikipedia.org/wiki/Bahamas>
"Inicialmente el archipiélago recibió por parte de los españoles el nombre de la población epónima de los lucayos, siendo así llamado Islas Lucayas. 
",<200 https://es.wikipedia.org/wiki/Bahamas>
"Los primeros habitantes de las islas Lucayas también fueron conocidos como los indios arahuacos, que se cree fueron los primeros pobladores de la isla.[4]​ Se considera que el nombre de ""Bahamas"" proviene de una deformación de la palabra en español bajamar, ya que muchos de los islotes de este archipiélago solo son avistables durante la marea baja. Otras explicaciones señalan que provendría de un término taíno que significaría ""La gran tierra del medio"", o de una derivación del nombre Guanahani, que fue el lugar donde Colón llegaría el 12 de octubre de 1492.[5]​
",<200 https://es.wikipedia.org/wiki/Bahamas>
"Las islas estuvieron ocupadas, desde al menos quinientos años antes de la llegada de los europeos, por un grupo de personas llamadas lucayos, descendientes de los aborígenes arahuacos, que vivían originalmente al norte de Sudamérica, en las islas del Caribe y en Florida. Se caracterizaban por tener una vida apacible y por vivir de la pesca y del cultivo del maíz.
",<200 https://es.wikipedia.org/wiki/Bahamas>
"En 1492 Cristóbal Colón desembarcó en la orilla de una pequeña isla, llamada Guanahani por los autóctonos. Colón le puso el nombre de San Salvador y reclamó la isla para España. Allí, Colón sometió a los lucayos[cita requerida] al trabajo de la búsqueda de oro. Se estima que 40,000[cita requerida] arahuacos perdieron la vida por resistirse a trabajar en esa empresa. La posterior desaparición de los arahuacos en tan solo veinticinco años, y la de otros pueblos, se debió en gran medida a ésta y a posteriores expediciones europeas a la región.
",<200 https://es.wikipedia.org/wiki/Bahamas>
"Desde finales del siglo XV hasta finales del siglo XVIII, las Bahamas estuvieron bajo soberanía española, aunque las islas, por su situación estratégica en la ""ruta del Galeón"", y por formar el archipiélago un auténtico laberinto insular, paulatinamente fueron transformándose en escondites y nidos de piratas, bucaneros y filibusteros, especialmente ingleses. Así en el siglo XVIII, los lealistas británicos que habían dejado Nueva Inglaterra, a causa de los sentimientos anti británicos existentes en esas colonias, se trasladaron a las islas. Debido al gran número de colonos británicos en las islas, la soberanía del archipiélago se traspasó de España al Reino Unido, siendo las Bahamas declaradas colonia británica en 1784.
",<200 https://es.wikipedia.org/wiki/Bahamas>
"En plena Segunda Guerra Mundial, el Duque de Windsor (anteriormente el rey del Reino Unido Eduardo VIII) fue nombrado Gobernador general de las Bahamas. Viajó a esas islas en compañía de su esposa, la duquesa de Windsor Wallis Simpson en 1940, para ejercer el cargo de Gobernador general hasta 1945. En 1973, los habitantes de las Bahamas votaron a favor de la independencia y se declararon independientes del Reino Unido, aunque permanecieron dentro de la Mancomunidad Británica de Naciones (Commonwealth).
",<200 https://es.wikipedia.org/wiki/Bahamas>
"Las Bahamas es una monarquía constitucional hereditaria que pertenece a la Mancomunidad de Naciones, o Mancomunidad Británica de Naciones. El monarca británico, como jefe de Estado, es quien designa a su representante en el lugar, el Gobernador general. El poder ejecutivo es ejercido por el Gabinete, a cuya cabeza se encuentra el primer ministro, institución que aparece en 1955 con las primeras elecciones parlamentarias en el archipiélago.
",<200 https://es.wikipedia.org/wiki/Bahamas>
"El poder legislativo recae en un sistema de parlamento bicameral. Está compuesto por dieciséis miembros del Senado (nombrados por el Gobernador general) y cuarenta miembros de la Cámara de Representantes, elegidos directamente por la población.
",<200 https://es.wikipedia.org/wiki/Bahamas>
"El Consejo Privado del Comité Judicial de Su Majestad es la más alta corte en las Bahamas; le sigue la Corte de Apelaciones, la Corte Suprema, con doce jueces, y las Cortes de Magistrados.
",<200 https://es.wikipedia.org/wiki/Bahamas>
"Los partidos políticos principales son el Movimiento Nacional Libre (Free National Movement - FNM) y el Partido Liberal Progresista (Progressive Liberal Party - PLP).
",<200 https://es.wikipedia.org/wiki/Bahamas>
"En materia de derechos humanos, respecto a la pertenencia a los siete organismos de la Carta Internacional de Derechos Humanos, que incluyen al Comité de Derechos Humanos (HRC), Bahamas ha firmado o ratificado:
",<200 https://es.wikipedia.org/wiki/Bahamas>
"Las Bahamas se dividen políticamente en un distrito central, Nueva Providencia, y treinta y dos distritos locales, regulados por un total de veinticinco administraciones que dependen del Gobernador general. A su vez, dentro de los distritos locales, las ciudades más importantes tienen sus propios comités.
",<200 https://es.wikipedia.org/wiki/Bahamas>
"Los asuntos de Nueva Providencia son manejados directamente por el gobierno central. Los distritos y administraciones, distintos de Nueva Providencia, son los siguientes (aparecen primero el nombre en español, y después entre paréntesis la ciudad donde se halla la administración):
",<200 https://es.wikipedia.org/wiki/Bahamas>
"Las Bahamas son un grupo de cerca de setecientas islas y cayos que se hallan en el océano Atlántico occidental frente a las costas de la Florida. Andros es la isla más grande, situada a unos 230 km al sudeste de la Florida. Las islas Bimini están al noroeste. Al norte se sitúa la isla de Gran Bahama, donde se encuentra la segunda ciudad más grande del país, Freeport. La isla de Gran Ábaco está al lado, al este. La segunda isla más grande, Gran Inagua, está en la parte meridional. Otras islas importantes son Eleuthera, Cat, San Salvador, Acklins, Crooked y Mayaguana. Nassau es la capital y la ciudad más grande, localizada en Nueva Providencia. La mayor parte del país es plano aunque las islas tienen una costa muy irregular. El punto más alto del país es el monte Alvernia, de 63 metros de altura sobre el nivel del mar, situado en la isla de Alvernia.
",<200 https://es.wikipedia.org/wiki/Bahamas>
"Las Bahamas tienen un clima entre tropical y subtropical, moderado por el influjo de las aguas de la corriente del Golfo, sobre todo en el invierno. Estas islas, como todas las Antillas, sufren el azote de los huracanes, cuya temporada dura desde finales del verano hasta últimos del otoño. El huracán Andrew golpeó las islas septentrionales en 1992, el huracán Floyd a casi todas en 1999, el huracán Frances en 2004, el huracán Irma en 2017 y el huracán Dorian en 2019.
",<200 https://es.wikipedia.org/wiki/Bahamas>
"Bahamas es un país en desarrollo estable, dependiente de la economía basada en el turismo y actividades bancarias. El turismo solamente, supone más del 60 por ciento del PIB y emplea directa o indirectamente a la mitad de la mano de obra del archipiélago. El crecimiento constante del turismo y el auge en la construcción de hoteles, de recursos y de nuevas residencias habían conducido al crecimiento sólido del PIB durante los últimos años, pero el retroceso de la economía de los Estados Unidos y los atentados del 11 de septiembre de 2001 provocaron también un retroceso en la economía local entre 2001 y 2003.
",<200 https://es.wikipedia.org/wiki/Bahamas>
"Los servicios financieros constituyen el segundo sector en importancia de la economía: cerca del 15% del PIB. Sin embargo, desde diciembre de 2000, cuando el gobierno decretó nuevas regulaciones sobre el sector financiero, muchos negocios internacionales han salido del país. La industria y la agricultura contribuyen aproximadamente con una décima parte del PIB y muestran poco crecimiento a pesar de los incentivos que el gobierno destinó a estos sectores. En suma, el crecimiento depende del funcionamiento del sector turístico, que depende del crecimiento en los Estados Unidos, origen de más del 80% de los visitantes. Además del turismo y de las actividades bancarias, el gobierno apoya el desarrollo de un ""tercer pilar"", el comercio.
",<200 https://es.wikipedia.org/wiki/Bahamas>
"En 2005 el país tenía una población de 301.790 habitantes, de los cuales la mayoría son de raza negra (el 82 %), siendo los blancos la principal minoría (el 15 %). El idioma oficial es el inglés, hablado por casi toda la población, aunque popularmente se habla el «patois» (se pronuncia ""patuá""). Un número pequeño de inmigrantes haitianos hablan el criollo (creole). El español es hablado por inmigrantes cubanos y estadounidenses de origen hispano.
",<200 https://es.wikipedia.org/wiki/Bahamas>
"Las Bahamas es un país muy religioso. El cristianismo es la principal religión, predominando las confesiones protestantes, como los bautistas, seguidos de los anglicanos. Los católicos son el 19 % de la población.[17]​ Algunas personas practican cultos sincréticos como el obeah, parecido al vudú.
",<200 https://es.wikipedia.org/wiki/Bahamas>
"En las islas periféricas menos desarrolladas, las artesanías incluyen cestería hecha de hojas de palma. Este material, comúnmente llamado ""paja"", es plegado en forma de sombreros y bolsas que son los elementos turísticos más populares. Otro uso es para los llamados ""muñecos vudú"", a pesar de que las muñecas son el resultado de la imaginación americana y no se basa en hechos históricos.[18]​
",<200 https://es.wikipedia.org/wiki/Bahamas>
